Observation Time,Maximum Category,Path Length (miles),Path Width (yards),Injuries,Fatalities,Monetary Loss,Origin Latitude,Origin Longitude,Track End Latitude,Track End Longitude,Affected Counties
3/27/2009 16:05,EF-1,0.73,100,0,0,$0 or unknown,35.4172,-77.6203,35.4252,-77.6118,Greene County NC
3/27/2009 16:35,EF-0,0.39,20,0,0,$0 or unknown,35.1865,-78.5304,35.1915,-78.5273,Sampson County NC
3/27/2009 16:40,EF-0,0.9,20,0,0,$0 or unknown,35.23,-78.511,35.243,-78.5104,Sampson County NC
3/27/2009 16:41,EF-0,2.27,20,0,0,$0 or unknown,35.2458,-78.509,35.2765,-78.4951,Johnston County NC
3/27/2009 17:20,EF-0,0.29,20,0,0,$0 or unknown,35.5157,-78.5053,35.5195,-78.5031,Johnston County NC
3/28/2009 19:08,EF-2,1.6,40,0,0,$0 or unknown,34.5407,-78.673,34.5594,-78.6563,Bladen County NC
3/28/2009 19:36,EF-0,0.08,10,0,0,$0 or unknown,34.7304,-78.5242,34.7315,-78.5236,Bladen County NC
4/6/2009 8:40,EF-2,1.37,100,0,0,$0 or unknown,34.4393,-78.5929,34.449,-78.5719,Bladen County NC
4/6/2009 9:35,EF-0,0.24,30,0,0,$0 or unknown,36.44,-76.61,36.4408,-76.6057,Gates County NC
4/6/2009 9:45,EF-1,2.32,100,0,0,$0 or unknown,34.0009,-78.5781,34.0101,-78.5391,Brunswick County NC
4/11/2009 0:40,EF-0,0.27,10,0,0,$0 or unknown,35.5766,-76.9604,35.5802,-76.9584,Beaufort County NC
5/3/2009 18:38,EF-0,1.3,20,0,0,$0 or unknown,36.4453,-79.986,36.4423,-79.9514,Rockingham County NC
5/5/2009 13:28,EF-0,0.14,10,0,0,$0 or unknown,35.0303,-78.0555,35.0307,-78.053,Duplin County NC
5/5/2009 13:34,EF-0,0.18,10,0,0,$0 or unknown,35.0136,-77.9792,35.0141,-77.9762,Duplin County NC
5/5/2009 14:05,EF-0,0.02,25,0,0,$0 or unknown,35.2012,-77.7474,35.2014,-77.7472,Lenoir County NC
5/5/2009 14:25,EF-0,0.44,25,0,0,$0 or unknown,35.5926,-78.2648,35.5956,-78.2579,Johnston County NC
5/5/2009 14:44,EF-2,2.77,100,1,0,"$2,000 ",35.679,-78.1077,35.7138,-78.0832,Wilson County NC
5/5/2009 15:25,EF-0,0.26,10,0,0,$0 or unknown,35.4137,-77.2538,35.4121,-77.2579,Craven County NC
5/5/2009 15:26,EF-1,7.16,30,0,0,$0 or unknown,35.6745,-78.2769,35.7435,-78.1819,Johnston County NC; Nash County NC
5/5/2009 15:30,EF-0,0.23,10,0,0,$0 or unknown,35.4679,-77.2823,35.4702,-77.2794,Pitt County NC
5/7/2009 16:25,EF-0,0.12,10,0,0,$0 or unknown,35.3,-77.17,35.3011,-77.1685,Craven County NC
5/7/2009 16:27,EF-0,0.11,10,0,0,$0 or unknown,35.2954,-77.1818,35.2962,-77.1801,Craven County NC
5/7/2009 17:00,EF-0,0.15,10,0,0,$0 or unknown,34.718,-77.3398,34.7192,-77.3377,Onslow County NC
5/8/2009 21:44,EF-2,4.92,200,6,0,$0 or unknown,36.5601,-81.041,36.5408,-80.9556,Alleghany County NC
5/8/2009 21:46,EF-1,0.32,30,0,0,$0 or unknown,36.5489,-81.0124,36.5486,-81.0066,Alleghany County NC
6/16/2009 15:42,EF-0,1.11,50,0,0,$0 or unknown,35.405,-81.48,35.389,-81.48,Cleveland County NC
6/16/2009 16:00,EF-1,9.27,300,0,0,$0 or unknown,35.331,-81.432,35.199,-81.403,Cleveland County NC
7/17/2009 15:23,EF-0,0.52,20,0,0,$0 or unknown,35.58,-76.91,35.5842,-76.9024,Beaufort County NC
7/17/2009 18:12,EF-0,1.17,100,0,0,$0 or unknown,35.4918,-76.9766,35.4832,-76.9587,Beaufort County NC
3/28/2010 15:37,EF-1,0.13,100,0,0,"$1,000 ",35.2346,-81.0166,35.2363,-81.0155,Gaston County NC
3/28/2010 16:46,EF-2,5,200,5,0,"$2,000 ",35.691,-80.431,35.7351,-80.3638,Rowan County NC; Davidson County NC
3/28/2010 17:15,EF-3,4.29,250,0,0,"$11,000 ",35.9616,-80.0785,36.0447,-80.002,Davidson County NC; Guilford County NC
3/28/2010 21:55,EF-1,4.05,75,0,0,$0 or unknown,36.2677,-78.9007,36.3111,-78.8518,Person County NC
4/25/2010 1:00,EF-1,1.5,60,0,0,$0 or unknown,35.08,-83.82,35.08,-83.82,Clay County NC
4/25/2010 17:59,EF-0,3.87,75,0,0,$0 or unknown,35.8303,-78.3232,35.845,-78.2565,Wake County NC
7/13/2010 14:50,EF-1,3.2,650,0,0,"$1,000 ",35.506,-81.076,35.531,-81.028,Lincoln County NC
7/13/2010 14:59,EF-1,0.28,100,0,0,$0 or unknown,35.523,-80.997,35.527,-80.996,Lincoln County NC
7/20/2010 15:15,EF-0,0.15,30,0,0,$0 or unknown,36.37,-76.31,36.3714,-76.3079,Pasquotank County NC
7/26/2010 19:38,EF-0,1.8,100,0,0,$0 or unknown,36.51,-80.85,36.49,-80.83,Surry County NC
9/27/2010 21:13,EF-1,2.59,75,0,0,$0 or unknown,35.647,-81.787,35.68,-81.765,Burke County NC
9/29/2010 20:15,EF-0,0.15,20,0,0,$0 or unknown,35.8525,-76.7518,35.8546,-76.7524,Washington County NC
10/26/2010 17:08,EF-2,2.58,200,11,0,"$1,000 ",35.544,-81.482,35.566,-81.445,Lincoln County NC
10/26/2010 17:12,EF-0,0.74,100,0,0,$0 or unknown,35.566,-81.444,35.573,-81.434,Catawba County NC
10/26/2010 17:44,EF-2,2.53,100,0,0,"$7,000 ",35.703,-81.158,35.725,-81.122,Catawba County NC
10/26/2010 18:03,EF-0,0.45,40,0,0,$0 or unknown,35.268,-82.038,35.271,-82.031,Polk County NC
10/26/2010 18:15,EF-0,0.27,30,0,0,$0 or unknown,35.316,-81.922,35.319,-81.919,Rutherford County NC
10/26/2010 21:14,EF-1,2.25,200,0,0,$0 or unknown,36.343,-80.295,36.363,-80.263,Stokes County NC
10/26/2010 21:35,EF-0,0.42,75,0,0,$0 or unknown,35.557,-80.962,35.559,-80.955,Catawba County NC
10/26/2010 21:36,EF-0,1.79,75,0,0,$0 or unknown,35.556,-80.962,35.574,-80.939,Iredell County NC
10/27/2010 13:58,EF-0,0.56,50,0,0,$0 or unknown,36.37,-79.15,36.37,-79.14,Person County NC
10/27/2010 14:13,EF-1,0.56,50,0,0,$0 or unknown,36.39,-78.95,36.39,-78.94,Person County NC
10/27/2010 15:30,EF-1,2.87,50,0,0,$0 or unknown,36.19,-79.22,36.2,-79.17,Orange County NC
10/27/2010 16:15,EF-0,4.66,100,0,0,$0 or unknown,36.33,-78.71,36.35,-78.63,Granville County NC
10/27/2010 16:50,EF-0,2.87,50,0,0,$0 or unknown,36.38,-78.38,36.39,-78.33,Vance County NC
10/27/2010 17:05,EF-1,0.9,200,0,0,"$1,000 ",36.26,-80.36,36.2667,-80.3462,Stokes County NC
3/6/2011 16:10,EF-0,2.34,50,1,0,$0 or unknown,35.926,-78.4534,35.9431,-78.4173,Wake County NC
3/6/2011 17:17,EF-0,0.56,30,0,0,$0 or unknown,35.56,-77.81,35.56,-77.8,Greene County NC
4/4/2011 23:25,EF-1,2.68,250,0,0,"$1,000 ",36.3951,-80.5721,36.4109,-80.5281,Surry County NC
4/9/2011 14:50,EF-0,0.53,75,3,0,$0 or unknown,35.368,-81.512,35.362,-81.506,Cleveland County NC
4/16/2011 10:41,EF-1,4.05,100,0,0,$0 or unknown,35.729,-80.508,35.777,-80.464,Rowan County NC; Davie County NC
4/16/2011 10:59,EF-0,2.99,50,0,0,$0 or unknown,35.01,-80.57,35.04,-80.532,Union County NC
4/16/2011 12:06,EF-1,10.72,300,0,0,"$1,000 ",36.1733,-79.4516,36.2729,-79.3049,Alamance County NC; Caswell County NC
4/16/2011 12:40,EF-2,26.24,300,6,0,"$1,000 ",36.4501,-79.002,36.7206,-78.6712,
4/16/2011 12:53,EF-3,65.23,500,103,6,"$127,000 ",35.3378,-79.313,35.9527,-78.4122,Moore County NC; Lee County NC; Chatham County NC; Wake County NC
4/16/2011 13:33,EF-1,0.69,50,0,0,"$2,000 ",34.5314,-79.3002,34.5359,-79.2894,Robeson County NC
4/16/2011 13:47,EF-1,1.48,352,0,0,"$3,000 ",34.6777,-79.0098,34.6866,-78.9861,Robeson County NC
4/16/2011 14:25,EF-2,29.88,800,13,3,"$11,000 ",34.8417,-78.6563,35.0944,-78.2282,Bladen County NC; Cumberland County NC; Sampson County NC
4/16/2011 14:50,EF-1,8.59,100,0,0,$0 or unknown,35.5104,-78.2618,35.5925,-78.1471,Johnston County NC
4/16/2011 14:58,EF-2,13.13,440,0,1,"$3,000 ",34.5398,-78.7875,34.6485,-78.5981,Bladen County NC
4/16/2011 15:12,EF-0,0.21,30,0,0,$0 or unknown,35.1238,-78.134,35.1244,-78.1304,Duplin County NC
4/16/2011 15:20,EF-2,8.18,300,0,0,"$1,000 ",36.4152,-77.7031,36.4731,-77.6085,Halifax County NC; Northampton County NC
4/16/2011 15:32,EF-3,20.42,400,30,0,"$30,000 ",35.3636,-77.8427,35.5476,-77.6344,Wayne County NC; Lenoir County NC; Greene County NC
4/16/2011 15:33,EF-0,0.22,25,0,0,$0 or unknown,34.4216,-78.7303,34.4234,-78.7271,Columbus County NC
4/16/2011 15:59,EF-1,3.29,75,5,0,"$1,000 ",35.582,-77.5974,35.6176,-77.5586,Pitt County NC
4/16/2011 16:05,EF-1,1.1,50,0,0,$0 or unknown,34.1989,-78.7435,34.2108,-78.7306,Columbus County NC
4/16/2011 16:35,EF-0,0.64,150,0,0,$0 or unknown,34.9171,-77.9365,34.9201,-77.9259,Duplin County NC
4/16/2011 16:55,EF-3,17.88,1300,58,12,"$3,000 ",36.087,-76.9502,36.2861,-76.7461,Bertie County NC; Hertford County NC
4/16/2011 17:05,EF-2,17.51,500,8,0,"$1,000 ",36.2102,-76.7827,36.4124,-76.5966,Bertie County NC; Hertford County NC; Gates County NC
4/16/2011 17:07,EF-2,2.41,200,0,0,$0 or unknown,34.996,-77.64,35.008,-77.6,Jones County NC
4/16/2011 17:09,EF-0,0.11,75,0,0,$0 or unknown,35.8893,-77.1744,35.8904,-77.1728,Martin County NC
4/16/2011 17:40,EF-0,0.14,30,0,0,$0 or unknown,35.3396,-77.1788,35.3414,-77.1776,Craven County NC
4/16/2011 18:08,EF-0,0.6,30,0,0,$0 or unknown,35.47,-76.81,35.4758,-76.8022,Beaufort County NC
4/16/2011 18:11,EF-3,3.76,450,30,0,"$9,000 ",34.7335,-77.3765,34.7627,-77.3205,Onslow County NC
4/16/2011 18:43,EF-2,4.07,200,7,0,"$4,000 ",34.95,-77.01,34.9884,-76.9555,Craven County NC
4/16/2011 18:52,EF-0,0.12,30,0,0,$0 or unknown,35.0278,-76.9066,35.0292,-76.9054,Pamlico County NC
4/16/2011 19:01,EF-1,7.42,550,0,0,$0 or unknown,35.85,-76.21,35.91,-76.1,Tyrrell County NC
4/16/2011 19:30,EF-1,2.02,200,0,0,$0 or unknown,36.0968,-75.8325,36.1157,-75.8049,Currituck County NC
4/16/2011 19:35,EF-1,0.67,250,0,0,"$1,000 ",36.159,-75.7524,36.166,-75.744,Dare County NC
4/26/2011 12:15,EF-0,0.11,30,0,0,$0 or unknown,35.8268,-77.0917,35.8283,-77.0912,Martin County NC
4/27/2011 20:45,EF-0,0.07,50,0,0,$0 or unknown,35.9145,-82.9014,35.9151,-82.9004,Madison County NC
4/27/2011 22:31,EF-0,0.24,30,0,0,$0 or unknown,35.0199,-83.3064,35.0227,-83.3039,Macon County NC
4/28/2011 1:22,EF-1,4.45,100,1,0,$0 or unknown,35.847,-81.432,35.884,-81.367,Caldwell County NC
4/28/2011 1:33,EF-1,4.32,75,0,0,$0 or unknown,35.909,-81.322,35.944,-81.258,Alexander County NC
4/28/2011 13:00,EF-1,1.37,100,0,0,$0 or unknown,34.828,-78.146,34.842,-78.129,Duplin County NC
4/28/2011 13:43,EF-0,0.57,20,0,0,$0 or unknown,34.3734,-78.4207,34.3796,-78.414,Columbus County NC
4/28/2011 14:07,EF-1,0.31,60,0,0,$0 or unknown,34.5097,-78.1949,34.5135,-78.1921,Pender County NC
4/28/2011 14:10,EF-0,6.29,50,0,0,$0 or unknown,34.5128,-78.185,34.5679,-78.097,Pender County NC
4/28/2011 14:20,EF-0,0.06,50,0,0,$0 or unknown,35.2993,-77.3222,35.2995,-77.3212,Craven County NC
4/28/2011 14:29,EF-1,3.08,60,0,0,$0 or unknown,34.6007,-78.0641,34.6358,-78.0308,Pender County NC
4/28/2011 14:30,EF-0,0.07,30,0,0,$0 or unknown,35.814,-76.832,35.8148,-76.8311,Martin County NC
4/28/2011 14:38,EF-0,0.24,30,0,0,$0 or unknown,34.6752,-77.9986,34.678,-77.996,Pender County NC
4/28/2011 15:23,EF-0,0.31,30,0,0,$0 or unknown,35.679,-76.634,35.6826,-76.6307,Beaufort County NC
8/6/2011 9:25,EF-0,2.54,75,0,0,$0 or unknown,35.59,-77.92,35.59,-77.8749,Wilson County NC
8/18/2011 8:15,EF-0,0.33,20,0,0,$0 or unknown,34.0311,-77.8923,34.0286,-77.8972,New Hanover County NC
8/18/2011 15:35,EF-0,0.36,150,0,0,"$1,000 ",35.896,-81.143,35.891,-81.141,Alexander County NC
8/26/2011 19:12,EF-1,4.4,75,0,0,$0 or unknown,35.5526,-76.5442,35.5546,-76.6283,Beaufort County NC
8/26/2011 20:12,EF-0,0.1,50,0,0,$0 or unknown,35.8846,-76.4188,35.885,-76.4206,Washington County NC
8/26/2011 21:55,EF-2,0.49,50,0,0,$0 or unknown,35.9185,-76.2233,35.9196,-76.2147,Tyrrell County NC
9/5/2011 15:20,EF-1,1.32,250,0,0,"$1,000 ",36.371,-81.086,36.39,-81.083,Wilkes County NC
9/5/2011 17:51,EF-0,0.47,40,0,0,$0 or unknown,35.067,-80.556,35.073,-80.552,Union County NC
9/5/2011 18:53,EF-0,4.15,100,0,0,$0 or unknown,35.42,-80.29,35.48,-80.29,Stanly County NC
9/6/2011 4:40,EF-0,1.28,25,0,0,$0 or unknown,35.1558,-79.4395,35.1728,-79.4306,Moore County NC
9/6/2011 17:41,EF-0,0.88,60,0,0,$0 or unknown,34.8092,-79.0624,34.8219,-79.0634,Robeson County NC
9/29/2011 2:10,EF-1,0.05,10,1,0,$0 or unknown,35.8899,-76.2484,35.8899,-76.2484,Tyrrell County NC
11/16/2011 15:25,EF-0,0.35,50,0,0,$0 or unknown,35.318,-81.498,35.321,-81.493,Cleveland County NC
11/16/2011 17:05,EF-2,12.51,200,15,2,"$21,000 ",35.7321,-80.2103,35.8033,-80.053,Davidson County NC; Randolph County NC
11/16/2011 22:14,EF-0,1.67,50,0,0,$0 or unknown,36.53,-77.11,36.53,-77.08,Hertford County NC
1/11/2012 16:21,EF-2,3.8,200,10,0,$0 or unknown,35.351,-81.794,35.398,-81.759,Rutherford County NC
1/11/2012 17:03,EF-2,4.15,300,8,0,"$13,000 ",35.659,-81.485,35.71,-81.446,Burke County NC
1/11/2012 17:17,EF-0,0.12,75,0,0,$0 or unknown,35.7587,-81.3777,35.7602,-81.3767,Caldwell County NC
3/2/2012 13:52,EF-0,0.13,40,0,0,$0 or unknown,35.536,-83.434,35.537,-83.432,Swain County NC
3/2/2012 18:44,EF-2,21.5,400,0,0,"$2,000 ",35.0945,-84.2639,35.1165,-83.8853,Cherokee County NC
3/2/2012 20:03,EF-0,1.75,100,0,0,$0 or unknown,35.1845,-83.187,35.184,-83.156,Jackson County NC
3/3/2012 1:35,EF-2,2.94,200,4,0,"$3,000 ",35.257,-80.687,35.269,-80.637,Mecklenburg County NC; Cabarrus County NC
3/21/2012 9:00,EF-0,0.05,10,0,0,$0 or unknown,35.73,-76.63,35.73,-76.63,Washington County NC
5/14/2012 10:55,EF-1,1.98,100,0,0,$0 or unknown,34.827,-79.834,34.844,-79.806,Richmond County NC
5/30/2012 8:34,EF-1,0.57,250,0,0,"$1,000 ",34.73,-77.1,34.73,-77.11,Carteret County NC
6/1/2012 15:18,EF-0,0.56,50,0,0,$0 or unknown,36.28,-76.29,36.28,-76.28,Pasquotank County NC
7/10/2012 15:40,EF-0,0.12,20,0,0,$0 or unknown,35.42,-76.07,35.4184,-76.0692,Hyde County NC
7/30/2012 8:40,EF-0,0.5,20,0,0,$0 or unknown,35.8118,-75.5487,35.8125,-75.5631,Dare County NC
7/30/2012 9:01,EF-0,1,20,0,0,$0 or unknown,35.8288,-75.617,35.8355,-75.6329,Dare County NC
8/11/2012 15:09,EF-1,0.21,40,0,0,$0 or unknown,35.605,-77.817,35.608,-77.816,Wilson County NC
8/19/2012 12:19,EF-0,0.01,20,0,0,$0 or unknown,35.6083,-75.4663,35.6083,-75.4663,Dare County NC
9/18/2012 13:38,EF-0,0.51,30,0,0,$0 or unknown,35.82,-78.34,35.827,-78.337,Wake County NC
9/18/2012 14:20,EF-0,4.98,300,0,0,$0 or unknown,35.04,-77.46,35.07,-77.38,Jones County NC
10/1/2012 15:22,EF-0,0.31,30,0,0,$0 or unknown,34.3277,-78.5773,34.3317,-78.5748,Columbus County NC
10/1/2012 15:58,EF-0,0.14,20,0,0,$0 or unknown,34.4111,-78.4724,34.4125,-78.4707,Bladen County NC
10/1/2012 16:15,EF-0,2.08,25,0,0,$0 or unknown,34.3807,-78.9451,34.4105,-78.9505,Columbus County NC
10/1/2012 16:18,EF-0,2.87,20,0,0,$0 or unknown,34.4358,-78.4397,34.4628,-78.4014,Bladen County NC
12/26/2012 13:58,EF-1,0.91,100,0,0,$0 or unknown,34.79,-76.67,34.803,-76.667,Carteret County NC
2/26/2013 19:18,EF-0,0.49,75,0,0,$0 or unknown,35.5817,-78.2475,35.5852,-78.2399,Johnston County NC
6/6/2013 23:22,EF-0,0.09,20,0,0,$0 or unknown,33.9406,-78.2504,33.9418,-78.2509,Brunswick County NC
6/10/2013 18:05,EF-1,0.57,50,0,0,$0 or unknown,34.81,-77.41,34.81,-77.4,Onslow County NC
6/13/2013 14:10,EF-1,1.88,100,1,0,$0 or unknown,35.74,-83.179,35.721,-83.155,Haywood County NC
6/18/2013 16:30,EF-0,1.25,150,0,0,$0 or unknown,35.9757,-78.3932,35.9782,-78.3744,Franklin County NC
7/2/2013 10:25,EF-0,0.43,180,0,0,$0 or unknown,36.513,-79.0828,36.5192,-79.0818,Person County NC
9/21/2013 15:58,EF-1,0.53,90,0,0,$0 or unknown,36.2626,-80.3776,36.2666,-80.3696,Stokes County NC
9/22/2013 2:39,EF-0,0.21,20,0,0,$0 or unknown,33.9298,-78.2779,33.9322,-78.2758,Brunswick County NC
11/26/2013 21:15,EF-2,0.36,200,2,0,"$3,000 ",34.697,-76.774,34.702,-76.772,Carteret County NC
11/26/2013 21:17,EF-1,3.22,200,0,0,"$4,000 ",34.7224,-76.757,34.762,-76.7271,Carteret County NC
2/21/2014 11:15,EF-0,0.49,25,0,0,$0 or unknown,34.6697,-79.2903,34.6759,-79.286,Robeson County NC
2/21/2014 11:38,EF-0,0.16,35,0,0,$0 or unknown,34.7993,-78.9753,34.8014,-78.9741,Robeson County NC
2/21/2014 12:26,EF-1,0.83,175,0,0,$0 or unknown,35.277,-78.258,35.287,-78.25,Wayne County NC
3/29/2014 18:57,EF-0,0.18,145,0,0,$0 or unknown,35.591,-78.6905,35.5933,-78.6892,Wake County NC
3/29/2014 19:08,EF-0,0.12,75,0,0,$0 or unknown,35.6539,-78.6334,35.6548,-78.6317,Wake County NC
4/7/2014 13:49,EF-2,4.7,300,5,0,"$1,000 ",35.57,-76.66,35.59,-76.58,Beaufort County NC
4/7/2014 14:00,EF-1,1.32,200,0,0,$0 or unknown,35.6,-76.54,35.61,-76.52,Hyde County NC
4/24/2014 13:59,EF-1,1.86,75,0,0,$0 or unknown,36.2015,-77.9465,36.2148,-77.9174,Halifax County NC
4/25/2014 14:38,EF-0,0.27,50,0,0,$0 or unknown,35.479,-77.782,35.482,-77.779,Greene County NC
4/25/2014 14:46,EF-1,4.18,125,0,0,$0 or unknown,35.53,-77.74,35.59,-77.73,Greene County NC
4/25/2014 15:18,EF-0,0.01,20,0,0,$0 or unknown,35.6,-77.46,35.6,-77.46,Pitt County NC
4/25/2014 17:20,EF-2,37.48,400,1,1,"$2,000 ",36.054,-76.74,36.348,-76.036,Bertie County NC; Chowan County NC; Perquimans County NC; Pasquotank County NC
4/25/2014 17:22,EF-2,1.13,75,0,0,"$1,000 ",35.47,-77.26,35.47,-77.24,Pitt County NC
4/25/2014 17:35,EF-3,20.99,350,16,0,"$15,000 ",35.51,-77.12,35.55,-76.75,Beaufort County NC
4/25/2014 17:50,EF-1,6.21,200,0,0,$0 or unknown,36.2,-76.28,36.27,-76.21,Pasquotank County NC
4/25/2014 18:12,EF-0,0.47,50,0,0,$0 or unknown,36.338,-76.241,36.344,-76.237,Pasquotank County NC
4/25/2014 18:28,EF-0,0.83,30,0,0,$0 or unknown,36.1985,-75.871,36.2042,-75.8579,Currituck County NC
4/29/2014 12:25,EF-0,0.04,25,0,0,$0 or unknown,35.17,-77.35,35.1701,-77.3493,Craven County NC
4/29/2014 13:52,EF-1,1.72,200,0,0,$0 or unknown,35.02,-78.682,35.0397,-78.6633,Cumberland County NC
4/29/2014 16:09,EF-0,4.15,100,0,0,$0 or unknown,35.848,-77.434,35.906,-77.415,Edgecombe County NC
4/29/2014 17:49,EF-0,0.02,25,0,0,$0 or unknown,35.441,-77.7891,35.4411,-77.7888,Greene County NC
4/29/2014 18:10,EF-1,0.81,100,0,0,$0 or unknown,35.1491,-78.3948,35.16,-78.4,Sampson County NC
5/15/2014 4:46,EF-0,0.5,40,0,0,$0 or unknown,35.1297,-80.9008,35.1364,-80.8974,Mecklenburg County NC
5/15/2014 16:10,EF-1,0.76,150,0,0,$0 or unknown,35.9538,-78.9347,35.9647,-78.9357,Durham County NC
7/3/2014 14:36,EF-1,0.77,200,0,0,$0 or unknown,34.805,-78.009,34.808,-78.022,Duplin County NC
7/3/2014 18:50,EF-1,1.13,100,0,0,$0 or unknown,35.9565,-77.2038,35.9604,-77.2234,Martin County NC
7/3/2014 21:25,EF-0,0.9,30,0,0,$0 or unknown,36.34,-76.98,36.3516,-76.9874,Hertford County NC
9/8/2014 14:45,EF-2,0.15,100,1,0,$0 or unknown,34.828,-77.902,34.83,-77.901,Duplin County NC
10/14/2014 18:48,EF-0,0.5,100,0,0,$0 or unknown,35.55,-82.07,35.56,-82.06,McDowell County NC
12/24/2014 9:30,EF-1,0.2,25,1,0,$0 or unknown,34.3124,-77.917,34.3146,-77.9147,New Hanover County NC
5/11/2015 15:10,EF-0,0.51,30,0,0,$0 or unknown,35.8918,-75.6749,35.8981,-75.6702,Dare County NC
5/21/2015 14:13,EF-1,5.18,100,0,0,$0 or unknown,34.3227,-78.3549,34.2852,-78.2764,Columbus County NC
6/4/2015 0:00,EF-0,0.13,100,0,0,$0 or unknown,35.9681,-76.2268,35.9699,-76.2261,Tyrrell County NC
6/13/2015 15:50,EF-1,0.28,75,0,0,$0 or unknown,35.8325,-77.0697,35.8287,-77.0677,Martin County NC
6/27/2015 15:30,EF-0,0.03,25,0,0,$0 or unknown,34.2759,-78.1189,34.2758,-78.1183,Brunswick County NC
6/27/2015 15:46,EF-1,0.49,100,0,0,$0 or unknown,35.5541,-79.2455,35.5519,-79.2373,Lee County NC
6/27/2015 18:23,EF-1,0.67,175,0,0,$0 or unknown,34.5834,-79.1635,34.5819,-79.1519,Robeson County NC
6/27/2015 18:45,EF-1,0.05,100,0,0,$0 or unknown,34.5908,-78.9222,34.5907,-78.9214,Robeson County NC
12/28/2015 15:58,EF-0,0.9,75,0,0,$0 or unknown,34.877,-80.526,34.89,-80.522,Union County NC
2/3/2016 12:02,EF-0,1.03,50,0,0,"$127,000 ",35.7989,-80.3185,35.8031,-80.3009,Davidson County NC
2/3/2016 12:14,EF-1,1.67,100,0,0,"$127,000 ",35.8451,-80.1522,35.8583,-80.1273,Davidson County NC
2/16/2016 7:51,EF-1,4.23,167,0,0,"$127,000 ",34.8206,-76.4499,34.8807,-76.4358,Carteret County NC
2/24/2016 11:57,EF-0,0.54,150,0,0,"$127,000 ",34.998,-78.089,35.0056,-78.0864,Duplin County NC
2/24/2016 12:10,EF-0,1.01,75,0,0,"$127,000 ",35.2169,-77.9213,35.2273,-77.9086,Wayne County NC
2/24/2016 12:13,EF-1,0.17,100,0,0,"$127,000 ",35.16,-77.974,35.1621,-77.9726,Duplin County NC
2/24/2016 13:54,EF-0,0.48,50,0,0,"$127,000 ",36.1953,-76.7638,36.2012,-76.7591,Bertie County NC
2/24/2016 15:00,EF-1,0.43,30,0,0,"$127,000 ",36.0594,-78.945,36.0629,-78.9386,Durham County NC
2/24/2016 15:32,EF-2,5.07,125,0,0,"$127,000 ",36.3496,-78.5443,36.395,-78.4727,Granville County NC; Vance County NC
5/5/2016 12:28,EF-1,1.8,75,1,0,"$127,000 ",34.2506,-77.8175,34.2689,-77.7951,New Hanover County NC
6/25/2016 11:45,EF-0,0.46,30,1,0,"$127,000 ",34.7,-76.9971,34.6972,-77.0081,Carteret County NC
9/2/2016 19:20,EF-1,0.15,50,0,0,"$127,000 ",34.724,-76.573,34.726,-76.574,Carteret County NC
9/2/2016 19:23,EF-1,0.35,50,0,0,"$127,000 ",34.725,-76.508,34.73,-76.507,Carteret County NC
9/2/2016 23:02,EF-0,0.07,25,3,0,"$127,000 ",35.2135,-75.6957,35.2145,-75.6955,Dare County NC
10/8/2016 12:50,EF-0,0.93,250,0,0,"$127,000 ",35.323,-77.8625,35.329,-77.8773,Wayne County NC
11/30/2016 17:26,EF-1,2.37,150,0,0,"$127,000 ",35.124,-80.953,35.143,-80.918,Mecklenburg County NC
2/15/2017 10:53,EF-1,3.18,60,0,0,"$127,000 ",34.006,-78.6088,34.009,-78.5534,Brunswick County NC
3/31/2017 17:15,EF-1,4.8,100,0,0,"$127,000 ",36.2081,-76.9334,36.2213,-76.8488,Bertie County NC
5/1/2017 14:54,EF-0,2.67,50,0,0,"$127,000 ",35.61,-81.2,35.64,-81.17,Catawba County NC
5/5/2017 2:12,EF-0,3.26,375,0,0,"$127,000 ",36.4869,-79.7452,36.534,-79.7494,Rockingham County NC
5/5/2017 4:21,EF-1,1,250,0,0,"$127,000 ",36.365,-78.559,36.3792,-78.553,Granville County NC
5/5/2017 6:27,EF-0,11.71,100,0,0,"$127,000 ",36.0815,-76.7552,36.23,-76.6551,Bertie County NC; Chowan County NC
5/5/2017 7:02,EF-0,8.12,75,0,0,"$127,000 ",36.3144,-76.1431,36.4283,-76.1317,Camden County NC; Currituck County NC
5/23/2017 14:38,EF-0,2.24,30,0,0,"$127,000 ",34.9156,-79.0695,34.9239,-79.0313,Robeson County NC
5/23/2017 15:38,EF-1,13.74,100,1,0,"$127,000 ",35,-78.64,35.0469,-78.404,Sampson County NC
5/23/2017 17:16,EF-1,0.6,40,0,0,$0 or unknown,35.706,-76.132,35.714,-76.126,Tyrrell County NC
5/24/2017 14:26,EF-0,1.13,50,0,0,"$127,000 ",35.707,-80.834,35.722,-80.826,Iredell County NC
5/24/2017 14:41,EF-2,3.2,100,0,0,"$127,000 ",35.798,-80.783,35.84,-80.759,Iredell County NC
5/24/2017 15:14,EF-2,5.94,225,1,0,"$127,000 ",36.023,-80.618,36.1025,-80.5728,Davie County NC; Yadkin County NC
5/24/2017 15:21,EF-1,7.38,50,0,0,"$127,000 ",34.819,-80.632,34.902,-80.55,Union County NC
5/24/2017 15:52,EF-2,16.1,700,0,0,"$127,000 ",36.2634,-80.4434,36.4555,-80.2784,Stokes County NC
