"Observation Time","Wind Speed (knots)","Wind Speed (mph)","Wind Speed (m/s)",Latitude,Longitude,"Affected County"
"1997-06-24 12:30:00",50,57.54,25.72,34.78,-78.4,"Sampson County NC"
"1997-06-26 16:10:00",50,57.54,25.72,35.75,-81.7,"Burke County NC"
"1997-06-26 17:30:00",50,57.54,25.72,35.5,-80.85,"Mecklenburg County NC"
"1997-07-03 01:15:00",50,57.54,25.72,35.92,-81.55,"Caldwell County NC"
"1997-07-04 17:06:00",50,57.54,25.72,35.93,-82.68,"Madison County NC"
"1997-07-04 17:20:00",50,57.54,25.72,35.45,-83.95,"Graham County NC"
"1997-07-04 17:30:00",50,57.54,25.72,35.43,-83.45,"Swain County NC"
"1997-07-04 17:31:00",50,57.54,25.72,35.63,-82.58,"Buncombe County NC"
"1997-07-04 17:35:00",50,57.54,25.72,35.33,-83.82,"Graham County NC"
"1997-07-04 17:45:00",50,57.54,25.72,35.33,-83.63,"Graham County NC"
"1997-07-04 17:46:00",50,57.54,25.72,35.65,-82.32,"Buncombe County NC"
"1997-07-04 17:52:00",50,57.54,25.72,35.63,-82.18,"McDowell County NC"
"1997-07-04 18:00:00",50,57.54,25.72,35.73,-81.57,"Burke County NC"
"1997-07-04 18:05:00",50,57.54,25.72,35.97,-81.55,"Caldwell County NC"
"1997-07-04 18:15:00",50,57.54,25.72,35.97,-82.02,"Avery County NC"
"1997-07-04 18:20:00",50,57.54,25.72,35.12,-83.1,"Jackson County NC"
"1997-07-04 18:25:00",50,57.54,25.72,35.23,-82.77,"Transylvania County NC"
"1997-07-04 18:30:00",50,57.54,25.72,35.42,-81.97,"Rutherford County NC"
"1997-07-04 18:45:00",50,57.54,25.72,35.32,-82.57,"Henderson County NC"
"1997-07-04 19:00:00",50,57.54,25.72,35.67,-80.5,"Rowan County NC"
"1997-07-04 19:07:00",50,57.54,25.72,35.25,-82.12,"Polk County NC"
"1997-07-04 19:30:00",50,57.54,25.72,35.72,-81.15,"Catawba County NC"
"1997-07-04 19:35:00",50,57.54,25.72,35.37,-81.97,"Rutherford County NC"
"1997-07-04 19:40:00",50,57.54,25.72,35.92,-80.53,"Davie County NC"
"1997-07-04 19:45:00",50,57.54,25.72,35.8,-80.68,"Rowan County NC"
"1997-07-04 19:50:00",50,57.54,25.72,35.25,-81.68,"Cleveland County NC"
"1997-07-04 19:55:00",50,57.54,25.72,35.95,-80.77,"Iredell County NC"
"1997-07-04 20:05:00",50,57.54,25.72,35.88,-80.08,"Davidson County NC"
"1997-07-04 20:30:00",50,57.54,25.72,35.7,-79.83,"Randolph County NC"
"1997-07-04 22:10:00",50,57.54,25.72,35.5,-78.35,"Johnston County NC"
"1997-07-04 22:45:00",50,57.54,25.72,35.8,-77.87,"Wilson County NC"
"1997-07-05 16:25:00",60,69.05,30.87,34.82,-79.18,"Robeson County NC"
"1997-07-05 17:00:00",50,57.54,25.72,34.73,-78.78,"Bladen County NC"
"1997-07-05 18:00:00",50,57.54,25.72,34.8,-78.8,"Bladen County NC"
"1997-07-05 18:15:00",50,57.54,25.72,35.7,-77.52,"Pitt County NC"
"1997-07-05 19:59:00",50,57.54,25.72,34.23,-77.93,"New Hanover County NC"
"1997-07-05 20:45:00",50,57.54,25.72,35.23,-78.72,"Cumberland County NC"
"1997-07-07 15:30:00",50,57.54,25.72,34.35,-77.9,"New Hanover County NC"
"1997-07-07 16:10:00",50,57.54,25.72,34.22,-77.8,"New Hanover County NC"
"1997-07-09 15:00:00",75,86.31,38.58,35.75,-81.53,"Burke County NC"
"1997-07-15 13:00:00",50,57.54,25.72,35.58,-80.35,"Rowan County NC"
"1997-07-16 12:25:00",50,57.54,25.72,35.98,-81.23,"Alexander County NC"
"1997-07-16 12:45:00",50,57.54,25.72,35.63,-80.12,"Davidson County NC"
"1997-07-16 12:50:00",50,57.54,25.72,35.45,-82.28,"Henderson County NC"
"1997-07-16 13:00:00",50,57.54,25.72,35.43,-82.25,"Rutherford County NC"
"1997-07-16 14:10:00",50,57.54,25.72,35.17,-81.45,"Cleveland County NC"
"1997-07-16 14:40:00",50,57.54,25.72,35.18,-81.18,"Gaston County NC"
"1997-07-16 15:05:00",50,57.54,25.72,36.02,-78.92,"Durham County NC"
"1997-07-16 15:25:00",50,57.54,25.72,35.82,-79.82,"Randolph County NC"
"1997-07-16 15:30:00",50,57.54,25.72,35.92,-79.73,"Guilford County NC"
"1997-07-16 15:39:00",75,86.31,38.58,35.13,-80.68,"Union County NC"
"1997-07-16 16:16:00",50,57.54,25.72,35.33,-78.68,"Harnett County NC"
"1997-07-16 16:18:00",50,57.54,25.72,36.4,-78.32,"Vance County NC"
"1997-07-18 15:55:00",50,57.54,25.72,36.13,-77.42,"Halifax County NC"
"1997-07-18 17:07:00",50,57.54,25.72,35.8,-77.87,"Wilson County NC"
"1997-07-19 17:25:00",50,57.54,25.72,36.47,-77.65,"Halifax County NC"
"1997-07-20 11:55:00",56,64.44,28.81,35.07,-78.9,"Cumberland County NC"
"1997-07-20 12:20:00",75,86.31,38.58,34.93,-80.13,"Anson County NC"
"1997-07-24 13:20:00",50,57.54,25.72,36.17,-75.75,"Dare County NC"
"1997-07-24 15:35:00",50,57.54,25.72,35.88,-79.43,"Alamance County NC"
"1997-07-28 12:00:00",50,57.54,25.72,35.6,-82.57,"Buncombe County NC"
"1997-07-28 12:30:00",50,57.54,25.72,35.58,-82.05,"McDowell County NC"
"1997-07-28 13:18:00",50,57.54,25.72,35.73,-81.38,"Burke County NC"
"1997-07-28 13:20:00",50,57.54,25.72,35.73,-81.32,"Catawba County NC"
"1997-07-28 13:30:00",50,57.54,25.72,35.42,-82.03,"Rutherford County NC"
"1997-07-28 13:49:00",50,57.54,25.72,35.68,-81.22,"Catawba County NC"
"1997-07-28 13:50:00",50,57.54,25.72,35.3,-82.17,"Polk County NC"
"1997-07-28 14:00:00",50,57.54,25.72,35.2,-81.88,"Rutherford County NC"
"1997-07-28 14:32:00",52,59.84,26.75,35.73,-81.32,"Catawba County NC"
"1997-07-28 14:38:00",50,57.54,25.72,35.47,-81.27,"Lincoln County NC"
"1997-07-28 14:45:00",50,57.54,25.72,35.12,-83.1,"Jackson County NC"
"1997-07-28 15:00:00",50,57.54,25.72,35.33,-81.18,"Gaston County NC"
"1997-07-28 15:15:00",50,57.54,25.72,35.27,-81.17,"Gaston County NC"
"1997-07-28 15:30:00",50,57.54,25.72,35.3,-81.02,"Gaston County NC"
"1997-07-28 16:20:00",50,57.54,25.72,36.12,-80.08,"Forsyth County NC"
"1997-07-28 16:25:00",50,57.54,25.72,36.2,-79.9,"Guilford County NC"
"1997-07-28 16:45:00",50,57.54,25.72,35.32,-77.52,"Lenoir County NC"
"1997-07-28 17:00:00",50,57.54,25.72,35.45,-77.17,"Craven County NC"
"1997-07-28 17:05:00",50,57.54,25.72,36.07,-79.8,"Guilford County NC"
"1997-07-29 14:30:00",50,57.54,25.72,35.3,-81.55,"Cleveland County NC"
"1997-08-04 16:00:00",50,57.54,25.72,35.62,-82.02,"McDowell County NC"
"1997-08-04 17:15:00",70,80.55,36.01,35.48,-80.87,"Mecklenburg County NC"
"1997-08-05 14:10:00",60,69.05,30.87,35.37,-81.97,"Rutherford County NC"
"1997-08-05 14:25:00",60,69.05,30.87,35.28,-81.8,"Rutherford County NC"
"1997-08-05 15:15:00",50,57.54,25.72,35.38,-78.55,"Johnston County NC"
"1997-08-05 16:40:00",50,57.54,25.72,35.12,-78.03,"Duplin County NC"
"1997-08-05 16:50:00",50,57.54,25.72,35.12,-77.83,"Duplin County NC"
"1997-08-05 17:15:00",50,57.54,25.72,35.22,-77.65,"Lenoir County NC"
"1997-08-17 16:13:00",50,57.54,25.72,36.2,-81.9,"Avery County NC"
"1997-08-18 13:15:00",60,69.05,30.87,34.47,-79.02,"Robeson County NC"
"1997-08-18 14:02:00",60,69.05,30.87,34.53,-78.08,"Pender County NC"
"1997-08-18 15:12:00",50,57.54,25.72,34.68,-77.13,"Onslow County NC"
"1997-08-20 12:05:00",50,57.54,25.72,36.32,-78.58,"Granville County NC"
"1997-08-20 12:15:00",60,69.05,30.87,36.33,-78.4,"Vance County NC"
"1997-08-20 13:00:00",50,57.54,25.72,36.48,-78.18,"Warren County NC"
"1997-08-20 13:20:00",50,57.54,25.72,36.1,-78.17,"Franklin County NC"
"1997-08-20 17:40:00",50,57.54,25.72,35.42,-77.73,"Greene County NC"
"1997-08-20 18:55:00",50,57.54,25.72,35.15,-77.72,"Lenoir County NC"
"1997-08-20 19:35:00",50,57.54,25.72,35.23,-77.17,"Craven County NC"
"1997-08-28 12:55:00",50,57.54,25.72,35.27,-81.38,"Cleveland County NC"
"1997-08-28 13:33:00",50,57.54,25.72,35.17,-80.95,"Mecklenburg County NC"
"1997-08-28 14:20:00",65,74.8,33.44,34.93,-80.67,"Union County NC"
"1997-08-28 14:50:00",50,57.54,25.72,35.27,-80.43,"Stanly County NC"
"1997-09-09 16:43:00",50,57.54,25.72,35.93,-81.17,"Alexander County NC"
"1997-09-10 12:34:00",50,57.54,25.72,34.98,-80.57,"Union County NC"
"1997-09-10 15:15:00",50,57.54,25.72,35.72,-79.18,"Chatham County NC"
"1997-09-10 17:05:00",50,57.54,25.72,36.02,-78.92,"Durham County NC"
"1997-09-15 13:00:00",52,59.84,26.75,34.75,-77.42,"Onslow County NC"
"1997-10-26 16:15:00",50,57.54,25.72,34.68,-78.17,"Sampson County NC"
"1997-11-02 01:55:00",55,63.29,28.29,33.9,-78.13,"Brunswick County NC"
"1998-01-08 00:30:00",50,57.54,25.72,35.17,-80.88,"Mecklenburg County NC"
"1998-01-08 01:25:00",52,59.84,26.75,35.67,-80.5,"Rowan County NC"
"1998-01-08 07:40:00",60,69.05,30.87,34.47,-78.1,"Pender County NC"
"1998-01-08 08:40:00",50,57.54,25.72,35.38,-77.62,"Pitt County NC"
"1998-01-08 08:55:00",51,58.69,26.24,35.85,-77.07,"Martin County NC"
"1998-01-08 09:30:00",50,57.54,25.72,34.88,-76.85,"Craven County NC"
"1998-02-17 03:00:00",50,57.54,25.72,35.78,-80.9,"Iredell County NC"
"1998-02-17 04:30:00",50,57.54,25.72,35.67,-80.42,"Rowan County NC"
"1998-02-17 10:00:00",50,57.54,25.72,35.98,-82.43,"Yancey County NC"
"1998-02-17 13:35:00",50,57.54,25.72,35.78,-80.9,"Iredell County NC"
"1998-03-09 00:55:00",50,57.54,25.72,35.02,-78.43,"Sampson County NC"
"1998-03-09 01:45:00",50,57.54,25.72,35.5,-78.35,"Johnston County NC"
"1998-03-09 01:50:00",75,86.31,38.58,34.13,-78.67,"Columbus County NC"
"1998-03-09 02:05:00",65,74.8,33.44,34.07,-78.53,"Brunswick County NC"
"1998-03-09 02:24:00",60,69.05,30.87,33.9,-78.07,"Brunswick County NC"
"1998-03-09 02:30:00",50,57.54,25.72,36.42,-77.6,"Halifax County NC"
"1998-03-09 02:42:00",64,73.65,32.92,34.65,-77.97,"Pender County NC"
"1998-03-09 02:45:00",60,69.05,30.87,34.35,-77.9,"New Hanover County NC"
"1998-03-09 02:50:00",52,59.84,26.75,34.73,-78,"Duplin County NC"
"1998-03-09 03:35:00",52,59.84,26.75,35.27,-77.77,"Lenoir County NC"
"1998-03-09 04:00:00",50,57.54,25.72,35.62,-77.38,"Pitt County NC"
"1998-03-20 08:25:00",50,57.54,25.72,35.6,-82.57,"Buncombe County NC"
"1998-03-20 13:27:00",50,57.54,25.72,35.17,-80.85,"Mecklenburg County NC"
"1998-03-20 16:42:00",60,69.05,30.87,34.73,-79.33,"Robeson County NC"
"1998-03-20 17:45:00",50,57.54,25.72,35.73,-79.47,"Chatham County NC"
"1998-03-20 19:00:00",50,57.54,25.72,34.83,-78.25,"Sampson County NC"
"1998-03-20 21:50:00",50,57.54,25.72,35.88,-77.53,"Edgecombe County NC"
"1998-04-01 13:30:00",50,57.54,25.72,35.25,-78.53,"Sampson County NC"
"1998-04-09 06:40:00",77,88.61,39.61,34.13,-77.88,"New Hanover County NC"
"1998-04-19 14:08:00",50,57.54,25.72,35.23,-80.85,"Mecklenburg County NC"
"1998-04-19 14:20:00",50,57.54,25.72,35.42,-80.6,"Cabarrus County NC"
"1998-04-19 15:05:00",50,57.54,25.72,35.08,-80.7,"Union County NC"
"1998-04-19 15:45:00",50,57.54,25.72,36.15,-79.5,"Alamance County NC"
"1998-04-19 17:35:00",50,57.54,25.72,35.58,-78.8,"Wake County NC"
"1998-05-03 12:30:00",50,57.54,25.72,35.23,-80.85,"Mecklenburg County NC"
"1998-05-03 16:46:00",50,57.54,25.72,36.12,-81.98,"Avery County NC"
"1998-05-04 14:50:00",50,57.54,25.72,35.78,-77.65,"Edgecombe County NC"
"1998-05-04 16:13:00",50,57.54,25.72,34.9,-77.23,"Jones County NC"
"1998-05-04 16:45:00",51,58.69,26.24,35.4,-76.6,"Beaufort County NC"
"1998-05-07 14:55:00",50,57.54,25.72,35.9,-81.08,"Alexander County NC"
"1998-05-07 17:30:00",50,57.54,25.72,35.9,-80.05,"Davidson County NC"
"1998-05-07 19:15:00",50,57.54,25.72,35.37,-80.25,"Stanly County NC"
"1998-05-07 20:05:00",58,66.75,29.84,35.55,-79.1,"Lee County NC"
"1998-05-07 21:40:00",55,63.29,28.29,34.25,-78.05,"Brunswick County NC"
"1998-05-07 22:00:00",60,69.05,30.87,34.33,-77.77,"Pender County NC"
"1998-05-07 22:20:00",65,74.8,33.44,34.07,-78.15,"Brunswick County NC"
"1998-05-07 22:30:00",60,69.05,30.87,34.23,-77.93,"New Hanover County NC"
"1998-05-08 15:05:00",50,57.54,25.72,36.1,-78.3,"Franklin County NC"
"1998-05-08 18:00:00",60,69.05,30.87,34.65,-78.05,"Pender County NC"
"1998-05-21 22:15:00",50,57.54,25.72,35.43,-83.83,"Graham County NC"
"1998-05-23 04:45:00",50,57.54,25.72,35.28,-78.93,"Harnett County NC"
"1998-05-23 10:10:00",50,57.54,25.72,35.38,-78.55,"Johnston County NC"
"1998-05-23 10:30:00",50,57.54,25.72,35.3,-78.17,"Wayne County NC"
"1998-05-23 10:40:00",50,57.54,25.72,35.38,-77.98,"Wayne County NC"
"1998-05-23 10:45:00",59,67.9,30.35,35.32,-77.8,"Lenoir County NC"
"1998-05-23 10:52:00",61,70.2,31.38,35.43,-77.58,"Greene County NC"
"1998-05-23 10:55:00",61,70.2,31.38,35.4,-77.55,"Lenoir County NC"
"1998-05-23 10:58:00",61,70.2,31.38,35.38,-77.62,"Pitt County NC"
"1998-05-23 10:59:00",61,70.2,31.38,35.18,-77.33,"Craven County NC"
"1998-05-23 11:02:00",59,67.9,30.35,34.9,-77.53,"Onslow County NC"
"1998-05-23 11:10:00",52,59.84,26.75,35.1,-77.03,"Craven County NC"
"1998-05-23 11:15:00",61,70.2,31.38,34.9,-77.23,"Jones County NC"
"1998-05-23 11:20:00",61,70.2,31.38,35.3,-76.8,"Beaufort County NC"
"1998-05-23 11:37:00",50,57.54,25.72,34.78,-76.85,"Carteret County NC"
"1998-05-23 12:04:00",59,67.9,30.35,34.77,-76.57,"Carteret County NC"
"1998-05-25 13:57:00",52,59.84,26.75,35.75,-81.7,"Burke County NC"
"1998-05-25 15:45:00",50,57.54,25.72,36.5,-78.8,"Person County NC"
"1998-05-26 17:20:00",50,57.54,25.72,35.63,-81.4,"Catawba County NC"
"1998-05-26 17:40:00",50,57.54,25.72,35.68,-81.12,"Catawba County NC"
"1998-05-26 17:50:00",50,57.54,25.72,35.7,-80.9,"Iredell County NC"
"1998-05-26 17:55:00",50,57.54,25.72,35.45,-81.98,"Rutherford County NC"
"1998-05-26 18:10:00",70,80.55,36.01,35.57,-80.75,"Rowan County NC"
"1998-05-26 18:15:00",50,57.54,25.72,36.02,-80.13,"Davidson County NC"
"1998-05-26 18:30:00",50,57.54,25.72,35.82,-80.27,"Davidson County NC"
"1998-05-26 18:35:00",70,80.55,36.01,35.67,-80.5,"Rowan County NC"
"1998-05-26 21:51:00",50,57.54,25.72,35.33,-78.55,"Johnston County NC"
"1998-05-27 11:55:00",60,69.05,30.87,34.07,-78.53,"Brunswick County NC"
"1998-05-27 12:10:00",60,69.05,30.87,34.37,-77.72,"Pender County NC"
"1998-05-27 12:40:00",55,63.29,28.29,34.33,-77.93,"New Hanover County NC"
"1998-05-27 12:45:00",60,69.05,30.87,34.37,-77.72,"Pender County NC"
"1998-05-27 13:00:00",50,57.54,25.72,34.87,-77.95,"Duplin County NC"
"1998-05-27 13:50:00",52,59.84,26.75,35.2,-77.15,"Craven County NC"
"1998-05-27 14:46:00",52,59.84,26.75,35.57,-80.9,"Iredell County NC"
"1998-05-27 14:50:00",50,57.54,25.72,35.25,-78.53,"Sampson County NC"
"1998-05-27 15:05:00",70,80.55,36.01,34.88,-79.07,"Robeson County NC"
"1998-05-27 15:11:00",50,57.54,25.72,35.48,-80.87,"Mecklenburg County NC"
"1998-05-27 16:00:00",60,69.05,30.87,34.32,-78.82,"Columbus County NC"
"1998-05-27 16:05:00",60,69.05,30.87,34.65,-78.72,"Bladen County NC"
"1998-05-27 17:20:00",50,57.54,25.72,35.17,-79.88,"Richmond County NC"
"1998-06-02 05:00:00",50,57.54,25.72,35.3,-83.13,"Jackson County NC"
"1998-06-02 18:40:00",50,57.54,25.72,35.48,-79.18,"Lee County NC"
"1998-06-03 14:45:00",52,59.84,26.75,36.03,-80.87,"Iredell County NC"
"1998-06-03 15:45:00",50,57.54,25.72,36.1,-78.3,"Franklin County NC"
"1998-06-03 16:10:00",50,57.54,25.72,36.32,-78.58,"Granville County NC"
"1998-06-03 16:55:00",50,57.54,25.72,35.7,-79.83,"Randolph County NC"
"1998-06-03 17:15:00",50,57.54,25.72,36.1,-79.5,"Alamance County NC"
"1998-06-03 17:35:00",50,57.54,25.72,35,-77.65,"Jones County NC"
"1998-06-03 19:25:00",50,57.54,25.72,36.05,-79.38,"Alamance County NC"
"1998-06-03 20:00:00",50,57.54,25.72,35.72,-79.23,"Chatham County NC"
"1998-06-03 20:20:00",50,57.54,25.72,36.02,-78.92,"Durham County NC"
"1998-06-03 20:25:00",50,57.54,25.72,36.03,-77.4,"Halifax County NC"
"1998-06-03 20:47:00",50,57.54,25.72,35.5,-76,"Hyde County NC"
"1998-06-03 21:00:00",50,57.54,25.72,35.37,-79.12,"Harnett County NC"
"1998-06-04 16:30:00",70,80.55,36.01,34.32,-78.52,"Columbus County NC"
"1998-06-10 05:05:00",50,57.54,25.72,35.78,-81.08,"Iredell County NC"
"1998-06-10 05:18:00",50,57.54,25.72,36,-81.37,"Caldwell County NC"
"1998-06-10 05:30:00",60,69.05,30.87,35.93,-81.2,"Alexander County NC"
"1998-06-10 06:00:00",50,57.54,25.72,35.68,-81.03,"Iredell County NC"
"1998-06-10 07:33:00",60,69.05,30.87,34.98,-80.57,"Union County NC"
"1998-06-10 07:52:00",50,57.54,25.72,35.3,-81.02,"Gaston County NC"
"1998-06-10 07:55:00",50,57.54,25.72,35.18,-80.95,"Mecklenburg County NC"
"1998-06-12 17:45:00",70,80.55,36.01,35.42,-76.33,"Hyde County NC"
"1998-06-13 13:10:00",65,74.8,33.44,34.9,-79.02,"Robeson County NC"
"1998-06-13 14:00:00",60,69.05,30.87,34.92,-77.77,"Duplin County NC"
"1998-06-13 14:20:00",52,59.84,26.75,36.4,-76.93,"Hertford County NC"
"1998-06-13 14:30:00",50,57.54,25.72,34.98,-78.2,"Sampson County NC"
"1998-06-13 15:57:00",50,57.54,25.72,35.93,-76.62,"Washington County NC"
"1998-06-13 16:15:00",51,58.69,26.24,35.45,-77.27,"Pitt County NC"
"1998-06-13 17:15:00",51,58.69,26.24,35.52,-77.1,"Beaufort County NC"
"1998-06-13 17:40:00",61,70.2,31.38,35.42,-76.33,"Hyde County NC"
"1998-06-13 18:30:00",50,57.54,25.72,34.72,-77.23,"Onslow County NC"
"1998-06-13 18:58:00",52,59.84,26.75,34.72,-76.65,"Carteret County NC"
"1998-06-13 19:15:00",51,58.69,26.24,34.77,-76.57,"Carteret County NC"
"1998-06-15 13:25:00",51,58.69,26.24,36.5,-79.75,"Rockingham County NC"
"1998-06-15 16:40:00",50,57.54,25.72,35.92,-76.25,"Tyrrell County NC"
"1998-06-15 18:10:00",70,80.55,36.01,34.5,-79.12,"Robeson County NC"
"1998-06-15 18:35:00",75,86.31,38.58,34.42,-78.9,"Columbus County NC"
"1998-06-16 02:55:00",50,57.54,25.72,35.23,-80.85,"Mecklenburg County NC"
"1998-06-16 11:50:00",50,57.54,25.72,35.83,-82.02,"McDowell County NC"
"1998-06-16 12:15:00",50,57.54,25.72,35.63,-82.02,"McDowell County NC"
"1998-06-16 13:35:00",52,59.84,26.75,35.95,-80.5,"Davie County NC"
"1998-06-16 13:55:00",50,57.54,25.72,36.1,-80.25,"Forsyth County NC"
"1998-06-16 14:25:00",50,57.54,25.72,36.07,-79.8,"Guilford County NC"
"1998-06-16 15:10:00",50,57.54,25.72,36.4,-78.98,"Person County NC"
"1998-06-16 15:15:00",50,57.54,25.72,36.32,-78.73,"Granville County NC"
"1998-06-16 15:45:00",50,57.54,25.72,36.5,-78.43,"Vance County NC"
"1998-06-16 16:15:00",50,57.54,25.72,36.4,-78.17,"Warren County NC"
"1998-06-17 01:10:00",60,69.05,30.87,34.23,-77.93,"New Hanover County NC"
"1998-06-19 09:45:00",50,57.54,25.72,35.38,-83.22,"Jackson County NC"
"1998-06-19 10:20:00",50,57.54,25.72,35.23,-82.92,"Transylvania County NC"
"1998-06-19 13:30:00",62,71.35,31.9,35.12,-75.98,"Hyde County NC"
"1998-06-19 16:20:00",60,69.05,30.87,34.48,-78.65,"Bladen County NC"
"1998-06-19 16:55:00",65,74.8,33.44,34.02,-78.27,"Brunswick County NC"
"1998-06-19 17:30:00",70,80.55,36.01,34.27,-77.93,"New Hanover County NC"
"1998-06-19 17:45:00",60,69.05,30.87,34.33,-77.77,"Pender County NC"
"1998-06-21 11:41:00",50,57.54,25.72,35.2,-83.62,"Macon County NC"
"1998-06-21 11:45:00",50,57.54,25.72,35.2,-83.4,"Macon County NC"
"1998-06-21 12:15:00",50,57.54,25.72,35.12,-83.1,"Jackson County NC"
"1998-06-22 16:30:00",65,74.8,33.44,35.33,-81.88,"Rutherford County NC"
"1998-06-22 19:40:00",50,57.54,25.72,35.98,-82.53,"Madison County NC"
"1998-06-22 20:05:00",50,57.54,25.72,35.68,-82.08,"McDowell County NC"
"1998-06-22 20:10:00",50,57.54,25.72,36.02,-82.43,"Yancey County NC"
"1998-06-22 20:15:00",50,57.54,25.72,35.52,-83.08,"Haywood County NC"
"1998-06-22 20:20:00",50,57.54,25.72,35.32,-82.6,"Henderson County NC"
"1998-06-22 20:30:00",50,57.54,25.72,35.92,-81.55,"Caldwell County NC"
"1998-06-22 21:10:00",50,57.54,25.72,35.33,-81.78,"Rutherford County NC"
"1998-06-22 22:15:00",50,57.54,25.72,35.17,-80.83,"Mecklenburg County NC"
"1998-06-23 14:40:00",50,57.54,25.72,36.08,-79.12,"Orange County NC"
"1998-06-23 16:00:00",50,57.54,25.72,36.1,-78.45,"Franklin County NC"
"1998-06-23 18:30:00",50,57.54,25.72,35.22,-77.7,"Lenoir County NC"
"1998-06-23 18:50:00",50,57.54,25.72,34.52,-77.55,"Onslow County NC"
"1998-06-23 19:00:00",50,57.54,25.72,35,-77.23,"Jones County NC"
"1998-06-23 19:15:00",51,58.69,26.24,34.77,-77.38,"Onslow County NC"
"1998-06-23 19:50:00",50,57.54,25.72,34.78,-76.87,"Carteret County NC"
"1998-06-24 17:30:00",50,57.54,25.72,35.3,-82.65,"Transylvania County NC"
"1998-06-24 18:15:00",50,57.54,25.72,35.18,-82.8,"Transylvania County NC"
"1998-06-24 18:30:00",50,57.54,25.72,35.73,-80.72,"Rowan County NC"
"1998-06-26 15:00:00",50,57.54,25.72,35.23,-80.85,"Mecklenburg County NC"
"1998-06-26 17:29:00",50,57.54,25.72,36.23,-80.3,"Forsyth County NC"
"1998-06-29 14:45:00",50,57.54,25.72,35.3,-81.47,"Cleveland County NC"
"1998-06-29 15:40:00",60,69.05,30.87,34.82,-79.1,"Robeson County NC"
"1998-06-29 16:00:00",50,57.54,25.72,35.58,-80.82,"Iredell County NC"
"1998-06-29 16:10:00",50,57.54,25.72,35.23,-80.85,"Mecklenburg County NC"
"1998-06-29 16:40:00",50,57.54,25.72,35.18,-80.78,"Mecklenburg County NC"
"1998-06-29 17:08:00",50,57.54,25.72,34.95,-77.95,"Duplin County NC"
"1998-06-30 14:15:00",50,57.54,25.72,35.88,-82.85,"Madison County NC"
"1998-06-30 14:30:00",50,57.54,25.72,35.8,-82.68,"Madison County NC"
"1998-06-30 15:18:00",50,57.54,25.72,36.07,-79.8,"Guilford County NC"
"1998-06-30 15:38:00",50,57.54,25.72,35.88,-79.98,"Randolph County NC"
"1998-06-30 15:45:00",50,57.54,25.72,35.98,-79.53,"Alamance County NC"
"1998-06-30 15:55:00",100,115.08,51.44,35.8,-79.7,"Randolph County NC"
"1998-06-30 16:00:00",50,57.54,25.72,35.58,-80.82,"Iredell County NC"
"1998-06-30 16:10:00",50,57.54,25.72,35.93,-79.08,"Orange County NC"
"1998-06-30 16:25:00",50,57.54,25.72,35.73,-79.47,"Chatham County NC"
"1998-06-30 16:30:00",50,57.54,25.72,36.1,-78.3,"Franklin County NC"
"1998-06-30 17:20:00",50,57.54,25.72,35.12,-80.73,"Mecklenburg County NC"
"1998-06-30 17:25:00",50,57.54,25.72,35.08,-80.67,"Union County NC"
"1998-06-30 17:30:00",50,57.54,25.72,35.23,-80.43,"Stanly County NC"
"1998-06-30 17:45:00",50,57.54,25.72,35.18,-79.4,"Moore County NC"
"1998-06-30 17:55:00",50,57.54,25.72,34.98,-80.37,"Union County NC"
"1998-06-30 18:00:00",50,57.54,25.72,34.97,-80.1,"Anson County NC"
"1998-06-30 18:30:00",50,57.54,25.72,34.93,-80.2,"Anson County NC"
"1998-06-30 18:40:00",50,57.54,25.72,34.88,-80.52,"Union County NC"
"1998-06-30 18:55:00",65,74.8,33.44,34.73,-79.33,"Robeson County NC"
"1998-06-30 19:00:00",50,57.54,25.72,35.2,-78.65,"Cumberland County NC"
"1998-06-30 19:05:00",50,57.54,25.72,35,-78.33,"Sampson County NC"
"1998-06-30 19:12:00",65,74.8,33.44,34.8,-78.87,"Bladen County NC"
"1998-06-30 19:30:00",50,57.54,25.72,34.82,-78.03,"Duplin County NC"
"1998-06-30 19:35:00",50,57.54,25.72,35.12,-78.13,"Duplin County NC"
"1998-06-30 20:11:00",50,57.54,25.72,34.75,-77.42,"Onslow County NC"
"1998-06-30 20:40:00",51,58.69,26.24,34.92,-76.92,"Craven County NC"
"1998-06-30 21:00:00",67,77.1,34.47,34.98,-76.37,"Carteret County NC"
"1998-06-30 21:40:00",63,72.5,32.41,35.12,-75.98,"Hyde County NC"
"1998-07-04 16:00:00",50,57.54,25.72,35.37,-81.97,"Rutherford County NC"
"1998-07-04 18:30:00",50,57.54,25.72,35.23,-80.83,"Mecklenburg County NC"
"1998-07-04 22:50:00",50,57.54,25.72,35.7,-77.52,"Pitt County NC"
"1998-07-19 16:13:00",50,57.54,25.72,35.37,-79.98,"Montgomery County NC"
"1998-07-19 17:00:00",50,57.54,25.72,35.67,-80.5,"Rowan County NC"
"1998-07-19 17:10:00",52,59.84,26.75,35.62,-82.17,"McDowell County NC"
"1998-07-19 18:15:00",50,57.54,25.72,34.98,-80.57,"Union County NC"
"1998-07-19 18:30:00",50,57.54,25.72,34.92,-80.75,"Union County NC"
